Age,Gender,Family_Income,Study_Hours_per_Day,Attendance_Rate,Travel_Time_Minutes,Part_Time_Job,Scholarship,Stress_Index,CGPA,Semester,Department,Parental_Education,Dropout,Parental_Education_label,Department_label
22,1,31268.0,5.45,79.0,29.2,1,0,5.8,0.59,3,Arts,High School,1,0,0
24,0,51487.0,6.95,79.1,26.5,0,0,6.1,4.0,1,CS,Master,0,2,2
19,0,27159.0,5.56,81.6,26.3,1,1,4.7,3.11,2,CS,High School,0,0,2
17,1,25000.0,5.49,76.9,56.9,1,0,5.1,1.59,3,Engineering,Bachelor,0,1,1
22,1,25908.0,2.7,88.8,37.3,1,0,5.7,0.67,4,Business,Bachelor,0,1,3
24,1,25000.0,3.12,91.5,10.9,0,0,1.0,4.0,4,Business,High School,0,0,3
21,0,31202.0,3.96,92.3,23.5,1,1,5.5,1.96,4,Arts,High School,0,0,0
18,1,58911.0,7.34,80.3,25.2,0,0,3.8,3.77,2,Business,Master,0,2,3
20,0,25000.0,4.1,80.2,21.3,1,1,5.0,3.84,1,Arts,Bachelor,0,1,0
18,1,48164.0,5.86,66.1,30.8,1,1,4.3,2.7,4,Business,Bachelor,0,1,3
22,1,25000.0,3.46,76.7,23.1,1,0,6.8,2.09,4,Engineering,Bachelor,0,1,1
18,1,53700.0,3.97,74.5,23.8,1,0,7.3,1.17,3,Science,PhD,1,3,4
20,1,25000.0,3.97,73.1,31.8,1,1,5.3,0.68,3,CS,Bachelor,0,1,2
18,1,36899.0,3.36,78.1,11.5,0,0,5.3,2.69,1,CS,High School,0,0,2
21,1,25000.0,4.89,79.5,5.0,1,0,5.4,3.05,3,Science,High School,0,0,4
20,1,25000.0,2.32,81.8,44.9,0,0,5.5,2.25,4,Arts,Bachelor,0,1,0
21,1,39388.0,1.62,92.9,40.0,1,1,7.3,2.27,3,CS,Master,0,2,2
21,1,25000.0,3.66,91.3,34.4,1,0,10.0,0.24,1,Engineering,High School,1,0,1
18,1,25000.0,4.72,73.0,33.7,1,1,5.2,2.71,1,Business,Bachelor,0,1,3
22,1,68701.0,3.01,85.4,27.7,1,0,6.5,0.71,1,Arts,Bachelor,0,1,0
20,0,112036.0,7.02,75.6,66.2,1,0,4.0,3.17,4,Engineering,PhD,0,3,1
18,0,52167.0,4.0,83.2,32.3,0,1,4.1,2.46,4,CS,Bachelor,0,1,2
25,1,25000.0,4.1,92.5,61.3,1,1,3.7,3.46,3,CS,Bachelor,0,1,2
22,0,85657.0,2.7,78.1,54.8,1,0,7.9,1.59,4,Engineering,High School,1,0,1
20,1,25000.0,4.82,74.1,35.5,1,0,6.8,1.2,4,Science,High School,1,0,4
24,0,25000.0,5.33,82.4,27.5,1,1,4.8,4.0,1,Science,Master,0,2,4
25,0,30726.0,4.26,92.6,30.2,1,1,5.9,1.35,3,Science,Bachelor,1,1,4
20,1,94318.0,4.41,98.0,25.2,0,1,6.9,0.34,4,Arts,Master,1,2,0
21,1,51410.0,4.32,77.1,35.5,0,0,7.7,0.9,3,Business,High School,1,0,3
18,0,29803.5,3.555,83.1,38.1,0,0,5.5,2.36,3,Engineering,High School,1,0,1
20,1,25000.0,5.87,84.2,15.3,1,0,5.7,2.62,1,Business,High School,0,0,3
20,1,54248.0,3.59,70.6,61.4,0,0,7.9,1.76,3,Engineering,Bachelor,0,1,1
21,0,25000.0,6.25,70.2,20.6,1,0,3.5,0.74,1,CS,Bachelor,0,1,2
21,0,33862.0,2.43,84.6,5.0,0,1,2.0,1.27,1,CS,Bachelor,0,1,2
22,0,25000.0,5.18,79.0,29.0,1,1,7.8,1.38,4,Business,Bachelor,1,1,3
21,0,41838.0,4.24,70.8,16.2,1,0,4.7,0.56,4,CS,Bachelor,1,1,2
18,0,39864.0,4.12,87.5,29.4,0,1,7.9,3.32,3,Business,High School,0,0,3
18,0,25000.0,3.23,82.5,30.9,0,0,9.0,0.0,2,Science,Bachelor,1,1,4
19,0,55214.0,4.87,82.1,35.3,1,0,8.8,1.31,4,Business,Bachelor,0,1,3
20,1,41475.0,4.7,73.2,42.1,1,1,1.0,3.42,3,Arts,Bachelor,0,1,0
23,1,46352.0,6.32,68.3,17.9,1,0,6.9,3.85,4,CS,High School,0,0,2
18,1,25000.0,4.87,77.2,25.6,0,1,4.6,3.62,1,Business,High School,0,0,3
20,0,33103.0,3.47,82.4,38.1,1,1,4.3,3.04,3,Arts,Bachelor,0,1,0
23,1,30885.0,3.44,76.3,22.1,1,1,6.2,1.6,1,CS,Master,0,2,2
20,1,27203.0,4.42,73.2,7.5,0,0,4.4,3.59,2,Arts,Master,0,2,0
22,1,32935.0,5.93,79.0,37.4,1,0,6.8,3.57,1,Engineering,Bachelor,0,1,1
20,1,63188.0,4.5,82.3,23.2,1,1,7.9,0.0,1,CS,Bachelor,1,1,2
21,1,56668.0,5.33,93.3,22.4,0,0,5.1,2.33,4,Arts,High School,1,0,0
20,1,25000.0,4.38,83.2,31.4,1,1,6.1,2.49,3,Arts,Bachelor,1,1,0
22,1,53704.0,1.56,70.3,30.0,1,0,4.7,1.5,4,Science,High School,0,0,4
17,0,30604.5,3.555,65.8,42.0,0,0,5.5,3.34,3,Engineering,Bachelor,1,1,1
20,0,27154.0,3.75,62.4,15.0,1,0,8.1,1.43,4,Engineering,Bachelor,0,1,1
21,0,40339.0,5.6,84.7,57.1,1,0,6.2,3.27,4,Engineering,Master,0,2,1
22,0,39991.0,6.15,73.6,13.0,1,1,5.3,2.6,3,Arts,Bachelor,1,1,0
24,0,25000.0,6.34,86.0,25.3,1,1,7.9,0.44,1,Science,Master,0,2,4
20,1,25000.0,3.78,91.4,19.6,1,0,4.8,4.0,1,Arts,Bachelor,0,1,0
24,0,46653.0,3.39,86.7,30.7,1,0,4.8,0.84,3,Arts,Bachelor,1,1,0
19,1,25000.0,3.58,80.2,30.2,0,0,4.3,1.04,3,CS,Bachelor,0,1,2
23,1,53386.0,3.85,96.8,32.0,1,1,2.7,3.92,4,Engineering,Bachelor,0,1,1
22,0,65055.0,4.22,78.3,33.1,1,0,4.0,3.01,2,Business,Master,0,2,3
19,0,59054.0,2.8,74.8,45.7,1,0,5.6,3.38,4,Arts,Bachelor,0,1,0
21,0,97527.0,4.03,84.7,31.9,1,1,5.9,1.05,4,CS,Bachelor,0,1,2
20,1,28157.0,1.36,88.2,46.7,1,0,3.8,3.38,4,Arts,High School,0,0,0
22,1,33068.0,6.8,61.3,9.0,1,0,4.6,2.44,3,Science,High School,1,0,4
20,0,36040.0,3.7,90.9,5.0,1,1,2.1,2.6,2,CS,High School,0,0,2
20,1,28674.0,3.45,69.0,31.5,0,1,9.4,0.02,2,Engineering,Bachelor,0,1,1
24,1,41164.0,4.71,65.6,33.9,0,1,8.1,3.97,2,Engineering,Bachelor,0,1,1
20,0,25000.0,5.09,79.2,23.6,1,1,4.2,2.97,2,Arts,Master,0,2,0
22,1,33622.0,1.36,73.5,29.9,0,0,5.7,0.01,3,Arts,Bachelor,1,1,0
20,1,25000.0,3.11,85.3,42.9,0,0,3.9,3.46,2,Arts,High School,0,0,0
24,0,25000.0,5.85,84.9,38.0,0,0,7.3,0.94,2,Business,Master,1,2,3
19,1,46154.0,5.14,84.5,26.0,0,1,6.7,2.83,2,Engineering,High School,1,0,1
19,0,26384.0,2.48,91.8,32.4,0,0,3.1,3.57,3,Business,High School,0,0,3
24,0,45187.0,5.54,79.5,39.1,0,0,3.7,2.74,2,Arts,High School,0,0,0
20,0,26044.0,4.98,84.9,15.2,0,1,5.4,2.42,1,Business,High School,0,0,3
24,1,57748.0,2.95,68.6,20.3,0,0,8.0,0.17,3,Arts,Bachelor,1,1,0
23,1,25759.0,3.99,89.7,41.1,0,0,4.8,3.82,4,CS,PhD,0,3,2
20,0,25000.0,1.79,78.0,9.2,0,0,7.9,1.22,3,CS,Bachelor,1,1,2
17,0,34038.0,5.05,79.7,16.9,1,0,6.1,1.75,2,Business,Bachelor,0,1,3
21,0,25000.0,6.0,79.3,15.4,0,0,4.0,4.0,1,Arts,High School,0,0,0
21,1,25000.0,3.56,81.2,41.0,1,0,4.7,4.0,1,CS,Master,0,2,2
23,0,25000.0,3.99,79.0,17.0,0,0,6.6,3.11,2,CS,Bachelor,0,1,2
24,1,25000.0,4.55,64.7,39.5,0,1,7.0,1.64,3,Business,Bachelor,0,1,3
19,1,25000.0,3.71,91.9,25.8,1,0,7.2,2.38,2,Business,PhD,0,3,3
22,1,25000.0,1.31,76.8,51.3,1,1,5.9,1.24,1,Engineering,Bachelor,0,1,1
22,0,25000.0,5.4,79.0,31.5,0,1,6.3,1.73,3,Business,Bachelor,1,1,3
23,0,29803.5,3.56,65.5,42.8,0,0,5.5,1.72,1,Science,High School,0,0,4
22,0,25000.0,4.89,86.2,35.5,0,0,9.8,2.08,1,Engineering,High School,0,0,1
17,1,25000.0,5.82,78.1,24.6,1,0,5.6,1.61,3,Engineering,Bachelor,0,1,1
20,1,25000.0,3.83,90.5,29.8,0,0,2.3,2.56,1,Science,Bachelor,0,1,4
18,1,25000.0,4.58,97.0,30.1,0,0,5.7,2.12,4,Arts,Master,0,2,0
20,0,25000.0,3.09,95.1,24.5,1,0,5.7,2.16,4,Business,High School,0,0,3
23,1,45534.0,2.86,84.0,40.7,0,0,3.2,0.36,3,Science,Bachelor,0,1,4
21,0,25000.0,2.31,77.4,60.1,0,0,5.7,0.94,2,CS,High School,1,0,2
23,0,25000.0,4.45,77.2,31.4,0,0,3.6,3.7,1,Business,Bachelor,0,1,3
21,1,38861.0,4.11,79.0,38.6,0,0,6.2,1.2,1,Engineering,PhD,1,3,1
18,0,59276.0,5.43,75.2,36.3,0,1,6.6,3.57,4,Engineering,Master,0,2,1
17,1,41033.0,1.74,85.3,5.0,1,0,6.4,2.02,2,Arts,Bachelor,0,1,0
21,1,25000.0,4.34,80.2,35.9,1,0,7.3,1.85,3,Engineering,High School,0,0,1
20,1,25000.0,6.24,81.9,35.3,1,0,6.3,2.44,2,Arts,High School,0,0,0
18,0,30591.0,4.15,79.5,15.0,1,0,6.9,2.2,2,Engineering,Bachelor,0,1,1
17,0,25679.0,5.17,85.6,8.5,1,0,7.8,2.36,1,CS,High School,1,0,2
19,0,25000.0,7.05,84.0,35.1,1,0,4.7,2.48,4,Engineering,Bachelor,0,1,1
20,0,25000.0,5.77,79.2,49.7,1,1,5.2,3.56,1,Science,Bachelor,0,1,4
22,1,25000.0,2.15,80.8,25.6,1,1,4.9,2.34,3,Business,Bachelor,1,1,3
21,1,99178.0,3.59,80.8,26.0,0,1,4.2,3.01,1,Engineering,Bachelor,0,1,1
24,0,30220.0,4.47,87.4,57.7,0,0,5.0,3.77,1,Engineering,Bachelor,0,1,1
18,1,43707.0,3.92,75.8,40.8,1,1,7.0,1.63,3,Science,Master,0,2,4
22,1,29844.0,5.71,78.3,15.4,0,1,6.8,2.2,1,Science,Bachelor,1,1,4
21,0,30571.0,3.97,66.8,21.4,1,1,2.5,3.95,4,Engineering,Bachelor,0,1,1
22,0,28645.0,3.91,73.4,56.2,1,0,8.6,1.12,2,Business,Bachelor,1,1,3
20,0,25000.0,5.41,80.1,22.0,1,1,7.0,2.53,3,Arts,Bachelor,0,1,0
23,1,25000.0,2.17,78.5,23.6,0,1,5.9,0.27,1,CS,Bachelor,0,1,2
21,1,37486.0,4.64,66.3,38.0,0,0,3.0,3.89,3,Science,High School,0,0,4
19,1,33280.0,3.18,86.2,26.8,1,1,3.4,2.02,1,Business,High School,0,0,3
21,0,52207.0,5.01,75.0,35.3,1,1,8.2,1.28,1,Arts,Bachelor,1,1,0
20,1,46222.0,3.52,69.0,33.5,1,1,7.3,1.61,3,Business,High School,1,0,3
22,0,25000.0,4.67,84.9,28.3,1,0,7.5,0.17,4,Science,Bachelor,0,1,4
18,1,58662.0,3.29,88.7,44.5,0,1,5.3,3.88,4,Science,High School,0,0,4
20,1,47052.0,1.43,62.5,14.7,1,0,7.9,1.13,4,Science,Master,1,2,4
21,0,45004.0,4.47,87.5,31.4,1,1,3.0,3.8,1,Business,High School,0,0,3
21,1,114645.0,2.31,80.3,23.0,1,0,3.3,3.21,2,Science,Bachelor,0,1,4
24,1,101354.0,5.95,80.0,49.7,1,0,7.3,1.59,4,Science,Bachelor,0,1,4
22,1,44979.0,4.73,73.0,27.9,0,0,3.8,2.68,2,CS,High School,0,0,2
21,0,41736.0,4.94,80.8,53.1,0,1,5.4,3.51,3,Science,Bachelor,0,1,4
21,0,56897.0,3.63,81.3,24.9,1,0,2.3,3.12,2,Business,Bachelor,0,1,3
21,1,25000.0,3.98,100.0,31.3,1,0,1.0,3.77,2,Science,Bachelor,0,1,4
21,1,25000.0,0.92,86.2,43.1,1,0,3.7,0.86,3,Science,Master,0,2,4
17,0,44536.0,4.51,82.0,18.5,1,0,4.8,2.11,3,Arts,High School,0,0,0
20,1,25000.0,2.52,91.5,48.1,1,1,3.8,3.68,1,CS,Bachelor,0,1,2
17,0,42432.0,4.41,89.1,30.3,0,0,6.6,4.0,1,Arts,High School,0,0,0
23,1,32666.0,2.58,70.4,34.9,1,1,7.3,1.3,4,Business,Bachelor,1,1,3
20,0,25000.0,4.8,87.3,36.6,0,0,6.6,4.0,1,Arts,Bachelor,0,1,0
20,0,30198.0,4.24,82.8,29.1,0,0,3.4,2.93,3,Engineering,Master,0,2,1
23,0,29794.5,4.115,76.4,20.3,1,1,5.5,2.35,2,Business,Master,0,2,3
21,0,31239.0,5.76,73.7,31.1,1,0,3.3,2.73,1,Business,High School,0,0,3
18,1,31317.0,3.74,80.8,5.9,1,0,8.9,1.6,1,Business,Bachelor,1,1,3
20,1,36221.0,2.85,81.9,14.3,1,1,5.6,1.28,2,Engineering,Master,0,2,1
20,0,39164.0,5.35,91.2,28.3,1,0,4.0,4.0,2,Engineering,High School,0,0,1
17,0,31202.0,4.29,49.0,48.6,1,1,5.5,2.01,3,Science,High School,0,0,4
19,1,36686.0,3.78,71.9,48.2,1,0,5.8,0.57,3,Arts,Master,0,2,0
20,0,25000.0,5.99,83.6,41.8,0,0,6.8,1.45,3,Engineering,High School,1,0,1
20,0,25000.0,4.52,80.9,11.5,0,0,2.1,3.63,3,Arts,PhD,0,3,0
17,1,25000.0,4.8,82.9,33.6,1,0,4.2,3.12,3,Arts,High School,0,0,0
23,1,39413.0,3.85,78.3,19.7,1,0,6.4,1.13,1,Engineering,High School,1,0,1
20,1,32733.0,3.14,84.0,29.2,0,1,6.9,1.74,2,Engineering,Bachelor,1,1,1
21,0,27430.0,3.57,69.3,41.5,1,0,10.0,1.09,3,Arts,Bachelor,1,1,0
21,1,45002.0,0.93,98.8,37.9,1,0,8.0,0.95,4,Arts,Bachelor,0,1,0
19,1,37321.0,4.87,85.3,45.4,1,1,4.3,3.43,3,Science,High School,0,0,4
22,0,25000.0,4.77,85.7,13.1,1,1,8.7,2.1,4,Engineering,Bachelor,0,1,1
20,1,25000.0,2.07,73.5,17.7,1,0,6.5,2.92,2,Arts,High School,1,0,0
19,1,25000.0,4.49,77.3,48.1,1,0,8.0,2.32,4,Engineering,High School,0,0,1
22,0,25000.0,0.5,86.1,48.3,0,0,6.3,0.0,1,Engineering,High School,1,0,1
24,0,32349.0,6.78,79.2,29.8,0,1,8.1,2.04,1,CS,Bachelor,0,1,2
22,1,25000.0,3.26,84.1,29.7,1,0,7.4,0.49,3,CS,Master,1,2,2
23,0,25000.0,3.33,75.8,44.1,1,1,6.5,1.5,2,Science,High School,1,0,4
19,0,27541.0,4.97,71.3,36.4,0,0,4.7,2.92,1,CS,Bachelor,1,1,2
17,0,55626.0,4.61,90.9,37.3,1,0,4.7,2.9,4,Business,Bachelor,0,1,3
24,0,51910.0,2.01,74.8,18.9,1,0,3.8,2.95,3,Arts,High School,0,0,0
25,0,28772.0,4.06,89.3,43.8,0,0,5.4,0.1,2,Science,Bachelor,1,1,4
24,1,63532.0,4.56,75.3,27.6,1,1,7.5,0.0,2,Arts,Master,1,2,0
20,0,25000.0,2.91,80.7,13.3,0,1,6.5,1.77,3,Engineering,Bachelor,0,1,1
18,1,91705.0,5.03,78.9,20.6,0,0,4.1,1.99,2,Business,Master,0,2,3
18,0,45049.0,2.34,80.3,22.8,0,0,7.2,1.86,1,Science,Bachelor,0,1,4
17,0,31624.0,4.78,88.1,47.7,0,0,3.4,4.0,1,Science,Bachelor,0,1,4
20,0,25000.0,2.06,95.1,21.6,1,0,6.1,3.33,4,Arts,Bachelor,0,1,0
24,0,25000.0,3.45,80.5,34.6,1,0,8.0,0.73,1,CS,Master,0,2,2
20,0,42856.0,1.88,83.0,5.0,1,0,3.4,2.82,1,Engineering,High School,0,0,1
21,1,43445.0,5.04,79.8,41.2,1,1,5.8,2.05,2,Business,High School,0,0,3
24,1,44402.0,5.63,82.7,20.5,1,0,4.2,2.01,3,Business,Bachelor,0,1,3
20,0,25000.0,6.22,76.3,34.7,1,0,8.4,2.94,1,Engineering,Bachelor,0,1,1
25,0,25000.0,3.46,73.7,34.7,1,0,9.5,0.42,2,CS,Bachelor,1,1,2
25,0,33427.0,3.0,84.6,37.6,1,0,6.5,2.54,4,Science,Bachelor,1,1,4
20,1,47189.0,5.32,83.8,34.0,1,1,7.1,1.83,1,CS,Bachelor,0,1,2
19,1,29789.0,4.08,91.1,53.0,1,1,8.0,3.71,3,Science,Bachelor,0,1,4
22,0,72322.0,3.17,82.4,32.5,0,0,6.9,3.99,2,Engineering,High School,0,0,1
20,0,30330.0,3.15,81.6,57.0,1,1,4.0,1.94,1,Engineering,High School,0,0,1
18,1,29720.0,4.04,86.1,37.7,1,0,4.7,2.47,1,Engineering,Master,0,2,1
23,0,44460.0,5.59,89.9,33.3,1,0,4.7,2.73,2,Arts,Bachelor,0,1,0
23,1,61793.0,2.63,80.7,40.7,0,1,2.4,1.78,4,Science,Bachelor,0,1,4
21,0,25000.0,5.71,61.4,32.4,0,0,7.3,1.5,2,Science,Bachelor,1,1,4
18,1,25000.0,3.77,73.6,35.4,1,0,3.2,2.98,1,Business,Bachelor,0,1,3
18,1,25000.0,5.58,90.6,34.2,0,0,7.0,3.28,3,Engineering,Bachelor,1,1,1
21,1,197870.0,3.73,95.6,33.0,0,0,4.2,0.99,2,Science,High School,0,0,4
19,1,25416.0,5.09,92.7,55.4,0,0,5.1,2.35,2,Engineering,Bachelor,0,1,1
20,0,30604.5,3.56,78.5,57.3,0,0,5.5,0.39,1,Science,Bachelor,0,1,4
23,0,43088.0,4.55,79.4,33.9,0,0,8.2,4.0,3,Business,Master,0,2,3
22,0,53432.0,4.85,87.9,45.1,1,0,7.1,2.06,4,Business,Master,0,2,3
24,1,32921.0,1.58,86.8,44.4,0,0,5.3,1.72,4,Business,Bachelor,0,1,3
18,1,59791.0,6.13,62.1,43.1,1,1,5.4,1.97,4,Business,Master,1,2,3
20,0,25000.0,2.11,82.3,36.5,1,0,3.4,0.01,2,CS,Bachelor,1,1,2
22,0,25000.0,5.41,81.6,38.0,1,1,6.6,2.39,4,Business,High School,0,0,3
22,1,59724.0,3.36,72.8,36.9,0,1,5.4,1.71,1,Arts,Master,0,2,0
24,1,29928.0,5.0,77.2,21.4,0,0,3.8,3.95,1,Science,High School,0,0,4
21,1,25000.0,4.55,84.1,29.2,1,0,6.9,1.26,2,CS,Bachelor,1,1,2
25,0,25000.0,3.55,80.3,15.6,1,0,8.1,1.21,3,Business,High School,0,0,3
22,0,25000.0,2.85,89.5,36.9,1,1,5.2,3.63,2,Science,High School,0,0,4
23,0,29771.0,3.68,96.1,35.2,0,1,4.5,3.41,4,Arts,High School,0,0,0
20,1,39357.0,3.38,89.6,38.4,0,1,4.5,2.81,4,Arts,Bachelor,1,1,0
21,1,25000.0,4.48,85.6,20.7,0,1,6.2,0.69,3,CS,High School,1,0,2
23,1,37459.0,4.11,80.8,41.6,0,0,3.4,2.72,1,Engineering,Master,0,2,1
24,1,25000.0,2.97,88.4,35.7,0,0,5.6,2.46,2,Arts,Bachelor,0,1,0
22,1,61967.0,2.4,77.0,56.8,0,0,4.8,1.98,3,Engineering,Master,0,2,1
20,1,137462.0,3.46,77.6,39.7,0,0,6.4,2.24,3,Arts,Bachelor,0,1,0
24,1,25000.0,3.89,72.1,22.8,1,0,6.5,3.2,2,Science,Bachelor,0,1,4
17,1,39654.0,3.02,69.6,13.8,1,1,3.5,2.19,3,Business,High School,0,0,3
17,0,37762.0,4.49,92.2,32.6,0,1,6.7,1.62,1,Arts,Bachelor,1,1,0
22,1,32313.0,3.71,84.2,17.6,1,0,6.3,2.68,1,Engineering,Bachelor,0,1,1
21,0,29219.0,4.11,71.3,21.2,1,0,5.5,3.72,4,Science,High School,1,0,4
22,0,39628.0,4.49,81.0,18.4,0,0,4.7,3.94,4,Arts,Bachelor,0,1,0
21,1,25000.0,4.78,97.1,23.0,0,0,4.7,2.97,2,Business,Bachelor,0,1,3
22,1,65508.0,3.26,96.1,47.5,0,0,5.2,2.7,4,Engineering,Master,0,2,1
19,1,33557.0,5.67,81.9,18.4,1,1,3.8,1.41,1,Business,Master,0,2,3
22,0,25000.0,4.33,81.8,24.9,0,0,4.3,2.66,4,Engineering,High School,0,0,1
23,1,128788.0,5.71,80.2,12.8,0,1,5.9,2.4,3,Science,Bachelor,0,1,4
23,1,27730.0,5.14,73.1,9.5,1,1,4.5,4.0,1,Science,High School,0,0,4
25,0,34647.0,3.73,78.7,26.6,1,1,7.1,2.9,1,CS,Master,0,2,2
21,1,33033.0,3.21,79.5,32.5,0,0,5.3,1.74,4,Science,Bachelor,0,1,4
21,0,27503.0,4.13,64.3,16.2,1,1,4.6,3.56,3,Arts,Bachelor,0,1,0
17,0,38917.0,3.63,63.8,11.8,0,0,6.1,3.65,2,Science,High School,0,0,4
19,1,25000.0,3.08,81.5,7.5,1,0,4.8,1.55,4,Arts,Master,0,2,0
20,0,42528.0,2.62,88.7,31.7,0,0,4.1,3.37,4,Business,Bachelor,0,1,3
23,0,25000.0,6.5,75.8,41.2,1,0,4.9,3.15,3,Science,High School,0,0,4
19,0,25000.0,2.24,96.0,12.9,1,0,1.8,2.72,3,Engineering,Bachelor,0,1,1
22,0,88915.0,1.5,79.8,22.2,0,0,2.0,1.98,1,Science,Bachelor,0,1,4
21,0,25000.0,4.5,75.2,43.0,0,0,3.8,3.42,1,Science,High School,0,0,4
20,0,25000.0,3.06,70.6,27.4,0,0,3.4,2.78,3,Business,High School,0,0,3
21,0,25000.0,3.61,82.8,28.8,0,1,6.7,0.71,1,CS,Master,1,2,2
20,0,84460.0,2.22,65.9,34.6,0,1,7.8,0.91,1,Engineering,High School,1,0,1
20,0,25000.0,4.53,76.0,24.7,0,0,6.1,1.09,3,Science,Master,0,2,4
17,0,25000.0,4.37,82.4,20.7,0,1,2.1,3.88,1,Engineering,Bachelor,0,1,1
20,1,25000.0,5.24,70.8,33.7,0,1,3.0,3.74,2,Science,Bachelor,0,1,4
19,1,25223.0,4.72,77.8,13.4,1,0,6.1,2.19,1,CS,PhD,0,3,2
19,0,25000.0,3.62,82.2,10.7,1,0,5.2,3.3,3,CS,Bachelor,0,1,2
21,1,30604.5,3.84,57.3,21.7,0,0,5.5,1.08,4,Science,Bachelor,1,1,4
22,1,90552.0,2.96,87.2,38.5,1,0,4.0,3.67,3,Arts,Bachelor,0,1,0
21,1,25000.0,2.9,89.5,43.9,1,0,3.6,2.43,3,Business,High School,0,0,3
23,0,27964.0,2.57,73.9,24.3,1,0,8.1,2.25,2,Arts,High School,0,0,0
22,1,36430.0,5.68,80.4,40.0,1,1,6.8,1.62,4,Arts,High School,1,0,0
20,0,25000.0,5.81,81.0,46.6,1,1,5.0,1.86,2,CS,Master,0,2,2
20,0,29590.0,4.22,84.8,30.5,1,1,5.5,1.11,1,Engineering,Bachelor,0,1,1
21,0,25000.0,5.05,79.6,37.6,0,1,5.8,2.12,4,Science,High School,0,0,4
22,0,37219.0,4.34,76.2,52.4,0,1,5.6,0.77,1,Engineering,High School,1,0,1
24,1,27867.0,3.24,73.5,21.5,0,0,8.8,1.3,2,Engineering,High School,1,0,1
23,1,25000.0,4.12,88.7,27.1,1,0,8.0,1.42,2,Business,Master,0,2,3
19,1,65099.0,1.45,77.4,49.2,1,0,8.2,1.28,4,CS,Bachelor,0,1,2
20,0,102978.0,1.96,75.8,18.7,0,0,6.1,0.46,4,CS,High School,1,0,2
22,0,26741.0,4.55,90.4,31.9,0,1,4.9,4.0,2,Science,Bachelor,0,1,4
23,0,25000.0,5.23,83.2,22.5,1,0,3.3,4.0,1,Science,Bachelor,0,1,4
23,0,73395.0,5.18,73.8,46.4,0,1,3.7,1.47,2,Science,High School,1,0,4
20,1,92432.0,2.63,80.4,15.8,1,0,7.3,1.29,2,Arts,Bachelor,1,1,0
18,1,26869.0,5.15,74.2,29.2,1,0,3.2,2.83,2,CS,Master,0,2,2
18,1,26077.0,4.86,72.6,17.4,1,1,5.2,2.85,2,Arts,Bachelor,0,1,0
21,1,28341.0,4.6,77.6,12.4,0,1,3.0,2.5,2,Arts,Bachelor,0,1,0
21,0,25000.0,3.82,80.4,7.2,1,0,5.3,1.16,4,Engineering,High School,0,0,1
18,0,25000.0,3.32,77.1,28.0,0,1,3.6,0.7,1,CS,High School,1,0,2
21,0,83197.0,4.95,86.3,35.8,1,0,6.7,2.16,2,Engineering,Bachelor,0,1,1
22,0,26871.0,5.04,87.2,30.2,1,0,5.1,4.0,1,CS,High School,0,0,2
18,1,25000.0,3.73,76.3,32.8,1,1,4.0,2.56,2,Engineering,Bachelor,1,1,1
23,0,40055.0,4.56,80.6,24.8,1,1,3.8,1.39,1,Engineering,High School,0,0,1
20,0,25000.0,4.6,78.2,41.8,0,0,5.7,1.3,2,Engineering,High School,0,0,1
23,1,28570.0,3.87,74.1,38.7,1,0,5.6,3.03,3,Business,Bachelor,0,1,3
19,1,25000.0,3.1,83.3,31.5,0,0,4.5,0.03,2,Arts,Bachelor,1,1,0
18,0,25000.0,4.09,67.0,32.5,1,0,4.9,0.13,3,Science,Bachelor,1,1,4
20,1,46286.0,5.13,74.3,24.4,0,0,4.6,3.73,4,Science,Master,0,2,4
20,0,31873.0,2.87,72.7,53.3,1,1,1.6,3.15,3,Engineering,Master,0,2,1
20,1,25000.0,5.51,74.8,39.7,1,0,5.4,2.55,1,Science,Master,0,2,4
20,0,31943.0,3.04,73.3,28.8,1,0,2.7,2.96,3,Arts,Bachelor,0,1,0
21,0,25000.0,6.36,69.1,27.9,1,0,3.9,3.97,3,CS,Bachelor,0,1,2
20,1,25000.0,5.04,79.7,25.3,0,1,6.1,1.94,1,Arts,High School,0,0,0
20,0,59780.0,3.43,79.0,26.4,1,0,5.1,2.96,4,Engineering,Master,0,2,1
17,1,47559.0,2.24,81.9,33.0,1,0,8.3,1.68,4,CS,High School,1,0,2
21,1,29718.0,4.17,83.9,9.5,1,1,5.5,1.34,4,Business,Bachelor,0,1,3
20,0,32422.0,3.6,85.2,27.0,1,0,4.8,3.83,4,Business,High School,0,0,3
24,1,29684.0,3.95,60.6,28.4,1,0,5.5,2.62,3,Engineering,Bachelor,0,1,1
18,1,28377.0,3.49,82.5,29.9,0,1,5.5,0.98,3,Business,Bachelor,0,1,3
17,0,25000.0,4.04,79.9,32.1,1,0,7.4,2.18,3,Business,Bachelor,0,1,3
22,1,49886.0,3.88,81.1,30.4,1,0,6.7,0.47,2,CS,Bachelor,1,1,2
21,1,36759.0,2.98,78.3,34.9,0,0,8.0,2.6,3,Science,PhD,0,3,4
18,1,25391.0,5.37,75.6,28.4,1,0,2.6,2.56,1,Science,Bachelor,0,1,4
17,1,25000.0,5.46,80.0,41.9,1,0,6.9,1.69,4,Arts,High School,1,0,0
24,1,49251.0,4.02,78.2,37.9,1,1,3.7,2.5,2,Business,Master,0,2,3
